countopioid_PREDICTION,EXPLANATION_1_FEATURE_NAME,EXPLANATION_1_STRENGTH,EXPLANATION_1_ACTUAL_VALUE,EXPLANATION_1_QUALITATIVE_STRENGTH,EXPLANATION_2_FEATURE_NAME,EXPLANATION_2_STRENGTH,EXPLANATION_2_ACTUAL_VALUE,EXPLANATION_2_QUALITATIVE_STRENGTH,EXPLANATION_3_FEATURE_NAME,EXPLANATION_3_STRENGTH,EXPLANATION_3_ACTUAL_VALUE,EXPLANATION_3_QUALITATIVE_STRENGTH,DEPLOYMENT_APPROVAL_STATUS,countopioid,abandon_cars,graffiti,pothole,street_cleaning,trash,abandon_cars_nn,pothole_nn,trash_nn,graffiti_nn,street_cleaning_nn,pctUnemploy,MedHHInc,pctPoverty,TotalPop,TotalUnit,NEIGH,Longitude,Latitude,id
30.7957611084,geometry,14.0492905617,0101000000123382A9D21F55C039EFD7DC5F8D4340,+++,TotalUnit,-8.0169364929,810,---,graffiti,2.995259285,32,++,APPROVED,15,1,32,16,1,13,1050.32940580019,141.313887334081,108.042653729357,63.0597381666689,276.49032958361,3.69357045143639,84542,16.4158686730506,1462,810,East End,-84.4972327968101,39.1044879965179,523
11.0640935898,geometry,-5.3962504387,010100000086899FF9D81F55C054345B045F8E4340,---,TotalUnit,-4.2201286316,1290,---,abandon_cars_nn,-2.010260582,698.34064445875,--,APPROVED,7,0,2,13,3,3,698.34064445875,190.321826167453,243.395100625062,287.132236648257,248.071808524938,1.04218362282878,52113,13.5980148883375,2015,1290,Walnut Hills,-84.4976181085568,39.1122746892294,524
23.5793857574,TotalUnit,-6.4340740204,1009,---,geometry,5.0482306957,01010000009F4B5D4ADF1F55C0232BC12B5E8F4340,+++,street_cleaning,1.7478343964,11,++,APPROVED,12,0,5,6,11,12,535.344168384831,216.762985166718,102.022322400044,220.810140341879,101.72156734481,3.6773428232503,23798,38.0189798339265,1686,1009,Walnut Hills,-84.4980035697067,39.1200613682943,525
42.3319511414,geometry,21.0976298332,01010000003C25BB9BE51F55C045D809535D904340,+++,pothole,3.1957660675,16,++,street_cleaning_nn,2.9425949097,153.207110647804,++,APPROVED,45,1,16,16,3,11,273.749474224494,161.144369924769,81.4358018457663,196.873132579568,153.207110647804,4.83570985740856,25484,40.545567265964,3226,1872,Walnut Hills,-84.4983891799538,39.127848033721,526
44.057258606,geometry,19.6734942436,0101000000D773B9EDEB1F55C0699D357A5C914340,+++,pothole_nn,6.7843967438,115.112806050208,++,street_cleaning,5.4998306274,6,++,APPROVED,91,1,1,30,6,10,393.900498900595,115.112806050208,238.558918163907,726.541332016421,183.689195250242,4.83570985740856,25484,40.545567265964,3226,1872,Avondale,-84.4987749396381,39.1356346856872,527
16.2582092285,street_cleaning,1.7372777939,9,++,TotalPop,-1.4128210068,3226,--,abandon_cars_nn,1.3305768013,109.41387732282101,++,APPROVED,13,6,0,4,9,32,109.413877322821,259.708980540429,133.314187231847,532.896767017375,156.357253096989,4.83570985740856,25484,40.545567265964,3226,1872,Avondale,-84.4991608487216,39.1434213237224,528
9.5041341782,geometry,-4.0827881813,01010000002E919793F81F55C02BAB34C85A934340,---,TotalPop,-2.7664823532,3038,---,abandon_cars_nn,0.9091788292,187.293636967879,++,APPROVED,1,3,0,2,2,15,187.293636967879,321.941841696121,105.596567674754,721.265039531966,198.674283957218,3.55497037524687,36071,34.5622119815668,3038,1912,Avondale,-84.499546907439,39.1512079484149,529
4.3689155579,geometry,-7.5109481335,01010000005E5777E7FE1F55C0D32408EF59944340,---,TotalPop,-4.1708537579,4348,---,pothole_nn,-0.8782911301,251.13153089529098,--,APPROVED,2,0,0,4,3,11,391.346109099702,251.131530895291,106.834819602009,1236.38908370703,237.084356708816,5.93376264949402,18933,47.5850965961362,4348,2375,North Avondale,-84.4999331155245,39.1589945592656,530
0.6837958097,geometry,-9.130127275,0101000000C02FDBE6112055C0DB72D36257974340,---,TotalPop,-5.7830078661,6204,---,graffiti_nn,-1.3595187604,1539.80732333906,--,APPROVED,0,0,0,1,1,0,1339.11614592462,713.462999713736,1219.93129364396,1539.80732333906,338.049372797294,6.75370728562218,17949,55.6092843326886,6204,2775,Winton Hills,-84.5010926380628,39.1823543102707,531
0.7957857847,geometry,-7.8162207007,0101000000D7103E3D182055C028E7318956984340,---,TotalPop,-5.798888576,6204,---,graffiti_nn,-1.2274304032,1893.92505009631,--,APPROVED,0,0,0,0,0,0,977.438527012925,570.296632512074,999.671998346276,1893.92505009631,407.457124044714,6.75370728562218,17949,55.6092843326886,6204,2775,Winton Hills,-84.5014794450866,39.1901408666293,532
0.2122143507,geometry,-8.5190978527,0101000000B8E041941E2055C0FFE872AF55994340,---,TotalPop,-5.8015114993,6204,---,graffiti_nn,-1.6737253666,2272.13743272415,--,APPROVED,0,0,0,0,0,0,1054.15568171184,555.481585410696,1049.3784990044,2272.13743272415,520.697356965483,6.75370728562218,17949,55.6092843326886,6204,2775,Carthage,-84.5018664019907,39.1979274092755,533
16.5163650513,TotalUnit,-8.8373365402,1039,---,geometry,-2.7382381916,0101000000B7AD498CA61F55C086924447E28D4340,--,street_cleaning_nn,1.207526207,105.67444441406602,++,APPROVED,2,0,12,41,3,38,1013.0129331417,65.526300153413,20.1278830272275,134.243349495913,105.674444414066,2.04081632653061,99125,4.76190476190476,1617,1039,Mount Adams,-84.4945402831571,39.1084679684473,534
5.4670586586,geometry,-3.7359430671,0101000000866D63DBAC1F55C07EB1EC6EE18E4340,---,TotalUnit,-3.2750143528,1290,---,TotalPop,-1.5083738327,2015,--,APPROVED,6,0,0,1,0,1,631.167630742847,372.030815848204,366.829579287066,451.717784723557,401.084698147884,1.04218362282878,52113,13.5980148883375,2015,1290,Walnut Hills,-84.4949253531432,39.1162546783189,535
32.0252304077,geometry,10.0683211327,0101000000913B1D2BB31F55C0878A7796E08F4340,+++,TotalUnit,-5.8189970016,1009,---,graffiti_nn,1.8281438828,236.6499779809,++,APPROVED,17,0,4,14,30,55,348.479970590039,163.785408123449,62.879627308045,236.6499779809,36.8298294804294,3.6773428232503,23798,38.0189798339265,1686,1009,Walnut Hills,-84.4953105721927,39.1240413745591,536
24.0234260559,geometry,10.3169352055,0101000000517E777BB91F55C0F3D8E4BDDF904340,+++,TotalPop,-1.3598678589,3226,--,pothole,-1.0714109421,7,--,APPROVED,22,1,0,7,1,5,342.536044524956,214.862329690621,117.089390327763,548.099391326086,309.926535505628,4.83570985740856,25484,40.545567265964,3226,1872,Avondale,-84.4956959406784,39.131828057043,537
24.0713729858,geometry,4.5263206482,0101000000481372CCBF1F55C03FF834E5DE914340,+++,street_cleaning,3.7783420563,15,+++,street_cleaning_nn,2.0380775452,40.078309493008106,++,APPROVED,28,2,0,18,15,47,274.240853405487,136.453292308206,18.6031807943382,716.495210120508,40.0783094930081,4.83570985740856,25484,40.545567265964,3226,1872,Avondale,-84.4960814584748,39.139614725937,538
16.1780281067,TotalPop,-3.7289327621,4348,---,street_cleaning,3.4502943993,13,+++,street_cleaning_nn,1.6674658775,151.31779522721,++,APPROVED,15,0,4,3,13,23,331.711284438875,350.778732508183,141.909121652748,447.589406025548,151.31779522721,5.93376264949402,18933,47.5850965961362,4348,2375,Avondale,-84.4964671254197,39.1474013812471,539
6.3684039116,geometry,-3.9341612339,010100000087104870CC1F55C0769E7D33DD934340,---,TotalPop,-3.8696037292,4348,---,pothole_nn,-1.1483242512,367.049941605497,--,APPROVED,3,0,0,2,2,7,460.046250979151,367.049941605497,159.318387968019,985.013209190327,250.672156274726,5.93376264949402,18933,47.5850965961362,4348,2375,Avondale - North Avondale,-84.4968529418712,39.1551880229353,540
1.6014926434,geometry,-9.8355044246,010100000012977ABFE51F55C0408BAFCED9974340,---,TotalPop,-5.7661838055,6204,---,graffiti_nn,-1.2166117549,1835.2236669608103,--,APPROVED,0,0,0,3,4,0,1107.62718402449,664.778997150233,863.010220096877,1835.22366696081,158.020211985855,6.75370728562218,17949,55.6092843326886,6204,2775,Winton Hills,-84.4983977029008,39.1863344533108,541
0.9754152298,geometry,-8.3492448926,0101000000A8F1D814EC1F55C052CE32F5D8984340,---,TotalPop,-5.7781630397,6204,---,graffiti_nn,-1.2790716767,2061.1983442616197,--,APPROVED,0,0,0,1,1,0,912.654461989352,496.915584969113,713.317426986031,2061.19834426162,330.290676545073,6.75370728562218,17949,55.6092843326886,6204,2775,Winton Hills,-84.4987842672914,39.1941210268093,542
7.2669920921,geometry,-3.3447790146,0101000000D53CD86D7A1F55C0D18E44B1648E4340,---,TotalUnit,-3.2514753819,1290,---,TotalPop,-1.5327238083,2015,--,APPROVED,4,0,0,5,0,0,909.229961674082,231.199374880758,335.500162064389,336.399925997061,483.28783284113,1.04218362282878,52113,13.5980148883375,2015,1290,Walnut Hills,-84.4918474780746,39.1124478897815,543
23.3280296326,geometry,4.880954504,01010000005E3AEEBB801F55C0D25211D9638F4340,+++,TotalUnit,-2.6605205536,1290,--,abandon_cars_nn,1.5447454453,189.556211819704,++,APPROVED,27,3,1,11,5,19,189.556211819704,132.080299509655,37.8627589731689,351.468046867804,107.22860643988,1.04218362282878,52113,13.5980148883375,2015,1290,Walnut Hills,-84.4922323061414,39.1202346167171,544
32.9167518616,geometry,10.4581769943,01010000009D6AA40A871F55C0A25FC00063904340,+++,TotalUnit,-7.9344944,1009,---,pothole_nn,2.2962251663,88.7788367454747,++,APPROVED,27,9,6,26,15,37,148.139394933922,88.7788367454747,41.1509297631079,252.081395674487,91.0512964106844,3.6773428232503,23798,38.0189798339265,1686,1009,Walnut Hills,-84.4926172834043,39.1280213298153,545
15.0370330811,geometry,2.1506328583,0101000000CBDAFA598D1F55C016D7522862914340,++,pothole_nn,-1.6511426926,310.01382536378503,--,pothole,-1.6225582123,3,--,APPROVED,8,0,1,3,3,2,473.436816052957,310.013825363785,248.8357382942,549.661653550064,108.666875581485,4.83570985740856,25484,40.545567265964,3226,1872,Avondale,-84.4930024099114,39.1358080296033,546
20.7920780182,geometry,4.1243844986,01010000005E42F1A9931F55C03A83C74F61924340,+++,street_cleaning,4.012320137,23,+++,street_cleaning_nn,2.0657526016,91.61934998757441,++,APPROVED,28,10,0,5,23,24,204.507982968869,237.065380333626,112.837684682263,567.761986184857,91.6193499875744,4.83570985740856,25484,40.545567265964,3226,1872,Avondale,-84.4933876853988,39.1435947155173,547
5.7253189087,geometry,-5.5304633856,0101000000090288FA991F55C0144A1F7760934340,---,TotalPop,-3.8405384064,4348,---,abandon_cars_nn,-1.2545078278,438.379099879842,--,APPROVED,4,0,0,4,2,10,438.379099879842,283.59146648848,148.16653599342,638.166724785608,231.301900431732,5.93376264949402,18933,47.5850965961362,4348,2375,Avondale - North Avondale,-84.4937731102183,39.1513813879757,548
8.8075771332,geometry,-3.5783655643,01010000000FF9BE4BA01F55C00B86599E5F944340,---,TotalPop,-1.3124485016,2867,--,street_cleaning_nn,0.8622010231,152.976400011876,++,APPROVED,2,2,0,3,3,36,488.822063291308,355.418935894996,44.7604683884617,1258.77769167313,152.976400011876,5.61562608998954,60500,8.8943146145797,2867,1751,North Avondale,-84.4941586842508,39.1591680466773,549
1.1614789963,geometry,-7.4043431461,010100000089FDDF96B91F55C0A5641E3A5C984340,---,TotalPop,-5.8610478878,6204,---,pothole,-0.8739207387,0,-,APPROVED,0,0,0,0,0,0,711.740534296753,599.523683005094,549.577761002569,1960.96756475665,401.813618744371,6.75370728562218,17949,55.6092843326886,6204,2775,Winton Hills,-84.4957024753004,39.1903145454792,550
0.757417798,geometry,-7.5320466995,0101000000D19939EBBF1F55C0534FC6605B994340,---,street_cleaning,-1.8016077757,0,--,graffiti_nn,-1.3004716635,2057.64222205518,--,APPROVED,0,0,0,2,0,1,831.287248675338,428.19563675265,607.573697894067,2057.64222205518,433.768785202931,2.11850380668653,37389,21.5491559086395,3021,1154,Carthage,-84.4960887968548,39.1981011360464,551
5.5895085335,geometry,-7.0849714518,0101000000E9912D4E4E1F55C0D72FD71AE78E4340,---,TotalUnit,-3.2678274632,1290,---,TotalPop,-1.3486534119,2015,--,APPROVED,4,0,2,8,0,2,456.406932859433,192.420492728298,295.886153409888,320.28312652512,319.57393175923,1.04218362282878,52113,13.5980148883375,2015,1290,Walnut Hills,-84.489154381277,39.1164277601926,552
34.6373977661,geometry,14.0391994953,01010000009604409B541F55C01087C842E68F4340,+++,street_cleaning,4.1368696213,24,++,TotalUnit,-3.3363155365,1290,--,APPROVED,34,3,5,35,24,26,217.152830110664,156.691787974522,96.1857639451583,197.436696099298,85.8643287119276,1.04218362282878,52113,13.5980148883375,2015,1290,Walnut Hills,-84.4895389676261,39.1242145041598,553
33.9886817932,geometry,14.6426470757,01010000009043F2E85A1F55C025629C6AE5904340,+++,TotalUnit,-5.8886299133,1009,--,pothole,4.1205785751,15,++,APPROVED,46,1,1,15,4,29,533.985942095374,190.522843719646,69.4019385432119,399.614917479954,114.217689123704,3.6773428232503,23798,38.0189798339265,1686,1009,Walnut Hills,-84.4899237027987,39.132001234397,554
22.2362289429,geometry,4.4813706398,0101000000FC984437611F55C04A305392E4914340,+++,abandon_cars_nn,-2.9702131271,218.42428255276798,--,TotalPop,-2.0104125977,3226,--,APPROVED,7,5,1,9,16,33,218.424282552768,155.206325025774,39.2451417269283,622.851614029937,72.9503826315534,4.83570985740856,25484,40.545567265964,3226,1872,Avondale,-84.4903085870646,39.1397879511065,555
15.7859201431,TotalPop,-3.7500760078,4348,---,abandon_cars_nn,1.8656945229,165.012961346064,++,geometry,-1.7787813187,0101000000EDFC3686671F55C06CBAECB9E3924340,--,APPROVED,13,7,1,1,6,36,165.012961346064,359.57074982337,86.0911074922059,571.468107811197,84.00895394254,5.93376264949402,18933,47.5850965961362,4348,2375,Avondale,-84.4906936203949,39.1475746541881,556
6.0133543015,geometry,-4.6619934559,0101000000939BC9D56D1F55C05A2169E1E2934340,---,TotalPop,-4.0272316456,4348,---,abandon_cars_nn,-1.363882637,439.141026043825,--,APPROVED,1,0,0,2,4,3,439.141026043825,396.782229906948,228.183810312244,870.884660682664,219.874961508121,5.93376264949402,18933,47.5850965961362,4348,2375,Avondale - North Avondale,-84.4910788029504,39.1553613437015,557
3.3452966213,geometry,-7.5299182653,0101000000E43B0B6D8D1F55C045D71FA5DE984340,---,pothole_nn,-1.3408067465,410.730119941155,--,abandon_cars_nn,-0.7817887306,475.91656660115194,--,APPROVED,1,1,0,3,2,2,475.916566601152,410.730119941155,331.815643727953,1866.97060256686,217.953427597437,2.11850380668653,37389,21.5491559086395,3021,1154,Carthage,-84.4930069551188,39.1942945867036,558
0.6803878546,geometry,-7.3852537096,0101000000A71360C0931F55C0F060ECCBDD994340,---,street_cleaning,-1.7861443996,0,--,abandon_cars_nn,-1.0397653639,944.8391473379919,--,APPROVED,1,0,0,2,0,0,944.839147337992,558.556907850694,767.828485918019,1953.07985890133,805.404542198728,2.11850380668653,37389,21.5491559086395,3021,1154,Carthage,-84.4933930338144,39.2020811943238,559
19.3008537292,TotalUnit,-7.2094371796,1055,---,pothole,1.8320890427,15,++,street_cleaning,1.5375135422,13,++,APPROVED,6,5,5,15,13,39,246.689045736214,132.540592987286,97.0829485956114,184.009068555549,61.3758157230857,2.22381635581062,73750,9.68436154949785,1394,1055,Walnut Hills,-84.4864609930899,39.1204075798458,560
39.7669487,geometry,15.2369992256,010100000017775879281F55C0F59112AC68904340,+++,TotalUnit,-5.7260536194,1478,--,street_cleaning,3.5166816711,7,++,APPROVED,41,0,5,33,7,14,433.631581862135,121.537808415055,120.783295965519,265.003605003485,119.875580855596,4.45448676565526,17722,31.5687540348612,1549,1478,Walnut Hills,-84.4868453372877,39.1281943407702,561
29.8709812164,geometry,9.2176124096,010100000079B006C62E1F55C080620BD467914340,+++,TotalUnit,-8.3463157654,961,---,street_cleaning,3.194977951,15,++,APPROVED,40,1,0,12,15,13,533.192710511981,153.239867930871,80.3563420818743,401.633439379244,53.0715738359141,0.088339222614841,20507,37.1908127208481,1132,961,Walnut Hills,-84.4872298302961,39.1359810882177,562
17.4451656342,abandon_cars_nn,-2.6594339371,212.96795972050597,---,street_cleaning,1.8529289246,13,++,TotalPop,-1.8456802368,3226,--,APPROVED,14,4,0,10,13,25,212.967959720506,172.820486507225,92.5129080184725,701.89594817042,100.6670535228,4.83570985740856,25484,40.545567265964,3226,1872,Avondale,-84.4876144722405,39.1437678219588,563
16.8360958099,TotalPop,-3.9140947342,4348,---,street_cleaning,3.4985056877,12,+++,geometry,-2.1210340023,0101000000200B43613B1F55C0CDE3A42366934340,--,APPROVED,15,4,1,11,12,40,264.322578445165,179.42186231687,128.221820364344,638.711854001018,98.3739573604633,5.93376264949402,18933,47.5850965961362,4348,2375,Avondale - North Avondale,-84.48799926326,39.1515545420767,564
9.1971130371,geometry,-2.8184490442,0101000000897DD1AF411F55C0DAC7454B65944340,---,TotalPop,-1.253810215,2867,--,abandon_cars_nn,1.1962276936,336.006334551237,++,APPROVED,21,0,0,2,2,20,336.006334551237,349.479308210536,86.2700055721365,1248.34357329688,232.19861199804,5.61562608998954,60500,8.8943146145797,2867,1751,North Avondale,-84.4883842035107,39.1593412485815,565
1.7677510977,geometry,-6.2387217462,01010000009A54CE4E4E1F55C099E62F9A63964340,---,TotalPop,-1.6206995964,3668,--,abandon_cars_nn,-1.1005586267,1051.92184527146,--,APPROVED,1,0,0,1,0,0,1051.92184527146,702.800380337633,759.108040567474,1650.78380596569,553.770269361199,7.68811341330425,35014,19.2748091603053,3668,1852,Bond Hill,-84.4891545309969,39.1749146207705,566
10.3971176147,geometry,-2.821048069,01010000008E6E4CF05A1F55C0F707A5E861984340,---,abandon_cars_nn,0.9833481789,318.751635978187,++,pothole,-0.6758509636,2,--,APPROVED,14,3,0,2,2,15,318.751635978187,488.589757017547,105.284029636951,1686.13868083299,213.948519108125,2.11850380668653,37389,21.5491559086395,3021,1154,Carthage,-84.4899254557042,39.1904879384819,567
1.7036528587,geometry,-6.9986461759,0101000000D20EFC41611F55C079D8B30F61994340,---,street_cleaning,-1.4004529476,0,--,street_cleaning_nn,-0.9054708123,463.99885016366,--,APPROVED,1,0,0,2,0,0,517.206415997803,330.557932629538,389.900136117973,1690.03397507439,463.99885016366,2.11850380668653,37389,21.5491559086395,3021,1154,Carthage,-84.4903111421111,39.1982745769646,568
1.3041951656,geometry,-8.8516619086,01010000007AB83CE76D1F55C0B554795D5F9B4340,---,TotalPop,-6.5671094179,5213,---,graffiti_nn,-1.2395110011,2324.26666999218,--,APPROVED,0,0,0,10,0,0,1503.58711497406,216.434486863218,1180.97214988001,2324.26666999218,1520.29127841094,2.97333589104163,52396,19.1060809514675,5213,3034,Hartwell,-84.4910829632735,39.2138478128849,569
6.6731333733,geometry,-9.0232326508,01010000001872C2C0EF1E55C0D2915DC4EC8E4340,---,TotalUnit,-7.9023123264,810,---,abandon_cars_nn,-1.2726237297,657.494021675188,--,APPROVED,2,0,2,8,3,0,657.494021675188,171.331154640131,323.820818597222,359.846376383585,161.096908937513,3.69357045143639,84542,16.4158686730506,1462,810,East End,-84.4833833598026,39.11660055703,570
19.2040729523,TotalUnit,-6.8523015976,1055,---,pothole,2.3335266113,28,++,pothole_nn,2.0255149841,87.89868818131859,++,APPROVED,26,3,1,28,3,11,205.84309199916,87.8986881813186,108.833595987497,326.344626031292,230.063733501585,2.22381635581062,73750,9.68436154949785,1394,1055,East Walnut Hills,-84.483767313062,39.1243873486037,571
16.2917480469,TotalUnit,-5.958368969,1478,---,geometry,-3.8475914478,0101000000C7873756FC1E55C0D28EEF14EB904340,---,TotalPop,-1.5237976074,1549,--,APPROVED,11,1,4,11,12,19,473.234290562755,201.920387184391,135.617004416636,331.10759805003,126.931817363419,4.45448676565526,17722,31.5687540348612,1549,1478,Walnut Hills,-84.4841514150895,39.132174126598,572
10.1627664566,TotalUnit,-9.0194368362,961,---,geometry,-6.3733236313,010100000094A8E1A1021F55C04DD80C3DEA914340,---,abandon_cars_nn,-1.5260785103,318.10875024217,--,APPROVED,8,1,1,6,21,13,318.10875024217,215.693628013252,179.975321925238,648.727395347039,95.4266027044384,0.088339222614841,20507,37.1908127208481,1132,961,Walnut Hills,-84.4845356658646,39.1399608910293,573
8.8285264969,geometry,-7.0808657646,01010000003B9D2BEE081F55C0A7BE0C65E9924340,---,TotalUnit,-2.995741272,1253,--,abandon_cars_nn,-1.5928637505,405.176230528648,--,APPROVED,4,1,0,10,8,20,405.176230528648,179.195544010939,114.586085124282,716.80207544551,179.345246261495,11.1532985287138,15128,49.1219743711438,2107,1253,Avondale - North Avondale,-84.4849200654907,39.1477476417761,574
14.4312858582,abandon_cars_nn,2.6403942108,172.9316460048,+++,geometry,-1.9769336224,0101000000FD6F153B0F1F55C07E8AEF8CE8934340,--,street_cleaning,1.9099647522,8,++,APPROVED,21,7,1,3,8,21,172.9316460048,284.107821363023,54.5910330367434,936.026861468566,68.5771217153136,5.61562608998954,60500,8.8943146145797,2867,1751,North Avondale,-84.4853046140051,39.1555343789705,575
2.6807906628,geometry,-7.8371405125,010100000085419325221F55C0E06DE803E6964340,---,TotalPop,-1.6184226751,3668,--,abandon_cars_nn,-0.9825413465,874.435597997684,--,APPROVED,0,0,0,0,4,0,874.435597997684,633.222500212502,563.91404076601,1600.67329658532,141.583954173381,7.68811341330425,35014,19.2748091603053,3668,1852,Bond Hill,-84.4864591539427,39.1788945088299,576
13.8617296219,abandon_cars_nn,1.7858816147,220.496469544384,+++,pothole,-1.1623991966,2,--,abandon_cars,1.0949943542,7,++,APPROVED,13,7,0,2,4,18,220.496469544384,349.070052652652,132.496960231661,1475.55308145429,194.381207302823,2.11850380668653,37389,21.5491559086395,3021,1154,Carthage,-84.4872295928568,39.1944678607272,577
0.6713529825,geometry,-7.0926027924,0101000000A497B215351F55C0CE1EDA79E3994340,---,street_cleaning,-1.5243424892,0,--,abandon_cars_nn,-1.1784198165,699.624920555822,--,APPROVED,1,0,0,0,0,0,699.624920555822,622.196308960121,546.482837175538,1511.56566371778,735.738713964555,2.11850380668653,37389,21.5491559086395,3021,1154,Carthage,-84.4876150363985,39.2022545161286,578
0.5157727599,geometry,-7.8200887799,010100000089A4FD663B1F55C0091DF0A0E29A4340,---,TotalPop,-6.5456665933,5213,---,abandon_cars_nn,-1.0595638394,1270.06365661327,--,APPROVED,0,0,0,0,0,0,1270.06365661327,418.025521244439,1084.25496418045,1892.69327706372,1307.92642958117,2.97333589104163,52396,19.1060809514675,5213,3034,Hartwell,-84.488000629137,39.2100411579541,579
0.8441735506,geometry,-7.583438921,01010000004606E9B8411F55C0CC36E9C7E19B4340,---,TotalPop,-6.5615347505,5213,---,graffiti_nn,-1.0588584065,2473.08444723823,--,APPROVED,1,0,0,0,0,1,1327.68441785222,317.093366276768,986.392657748437,2473.08444723823,1355.55940156331,2.97333589104163,52396,19.1060809514675,5213,3034,Hartwell,-84.4883863711958,39.2178277863255,580
4.4110536575,geometry,-8.1494832993,0101000000F655709EC31E55C0BE76842C6F8F4340,---,TotalUnit,-6.9432131767,1055,---,abandon_cars_nn,-1.1431497574,457.19816613097396,--,APPROVED,0,1,2,7,0,20,457.198166130974,187.762664447408,36.0074604064486,380.632864817914,336.582028104719,2.22381635581062,73750,9.68436154949785,1394,1055,East Walnut Hills,-84.4806896302251,39.1205802580639,581
15.8403425217,TotalUnit,-6.1533780098,1478,---,geometry,-1.9654954433,01010000009E0AD7E7C91E55C0EE5C00556E904340,--,pothole,1.2567169189,13,++,APPROVED,16,4,0,13,4,10,184.299395810515,180.213696481129,123.207565212397,414.929929625784,183.494050633312,4.45448676565526,17722,31.5687540348612,1549,1478,East Walnut Hills,-84.481073341371,39.1283670665524,582
14.5449733734,TotalUnit,-9.1014890671,961,---,geometry,-2.4255097866,01010000005266DD31D01E55C030655F7D6D914340,--,abandon_cars_nn,-1.7252090454,401.40348570052805,--,APPROVED,13,1,0,29,4,18,401.403485700528,164.136706851525,215.931973576594,573.522141892911,224.648684417478,0.088339222614841,20507,37.1908127208481,1132,961,Walnut Hills,-84.4814572012049,39.1361538615987,583
5.0754489899,geometry,-7.8128369331,01010000002345837CD61E55C0E616A1A56C924340,---,TotalUnit,-4.3027629375,1201,---,street_cleaning,-1.5935003281,0,--,APPROVED,0,0,0,18,0,5,457.705347532732,173.562634859525,254.452407106745,697.294320047569,305.627891833453,5.65240359218172,30307,33.3861595351294,1893,1201,Evanston,-84.4818412095961,39.1439406429834,584
15.0828809738,TotalUnit,-2.8043911934,1253,---,geometry,-2.52009058,0101000000AFE4C8C7DC1E55C0BEC0C5CD6B934340,--,street_cleaning,1.6842437744,10,++,APPROVED,21,3,1,9,10,19,213.4587877027,203.673273240398,46.5209925447084,795.986638029796,177.078994275689,11.1532985287138,15128,49.1219743711438,2107,1253,North Avondale,-84.4822253667687,39.1517274108496,585
5.9109749794,geometry,-7.8749937773,01010000007D2BAE13E31E55C010F2CCF56A944340,---,TotalPop,-1.2782577515,2867,--,trash_nn,-1.2337923527,177.87570732473998,--,APPROVED,0,3,0,14,2,8,280.706062943378,218.35804141901,177.87570732474,1378.68280563684,239.796981680047,5.61562608998954,60500,8.8943146145797,2867,1751,North Avondale,-84.4826096726301,39.1595141649924,586
3.8408739567,geometry,-4.9940803528,0101000000649B3360E91E55C0F634B71D6A954340,---,TotalPop,-2.8284225225,4353,---,pothole_nn,-0.9120592356,341.129623823542,--,APPROVED,2,1,0,0,0,16,582.040685320983,341.129623823542,155.553458855302,1469.61784754923,315.413023526125,1.83781300252699,64798,3.8364346427751,4353,2121,Paddock Hills,-84.4829941276526,39.167300905663,587
1.5772141218,geometry,-6.2474363089,010100000004F358ADEF1E55C00FF0834569964340,---,TotalPop,-1.5832325459,3668,--,pothole_nn,-0.7407009363,340.09020431977297,--,APPROVED,2,0,0,4,0,3,660.594581820312,340.090204319773,260.215504432378,1469.45948524773,332.663680870755,7.68811341330425,35014,19.2748091603053,3668,1852,Bond Hill,-84.4833787315984,39.1750876325824,588
2.497364521,geometry,-6.8640027165,0101000000F8251EFBF51E55C005B2336D68974340,---,TotalPop,-1.7887229919,3668,--,abandon_cars_nn,-1.1448896408,737.6966486654901,--,APPROVED,1,0,0,0,3,2,737.69664866549,498.501126590405,245.984715099579,1435.08429522449,215.508828198118,7.68811341330425,35014,19.2748091603053,3668,1852,Bond Hill,-84.4837634844224,39.1828743460101,589
25.0823535919,abandon_cars_nn,5.7975147247,95.8765193242782,+++,geometry,5.622941494,010100000071568349FC1E55C0D103C69467984340,+++,pothole,2.769654274,12,++,APPROVED,33,7,0,12,1,35,95.8765193242782,174.227314273224,82.6073241580768,1376.81083621628,204.227158968876,2.11850380668653,37389,21.5491559086395,3021,1154,Carthage,-84.484148386249,39.1906610457296,590
14.3603487015,abandon_cars_nn,1.4812996864,247.20278782597,+++,NEIGH,0.8596250534,Carthage,++,geometry,0.8562106609,01010000002ED48898021F55C083093BBC66994340,++,APPROVED,14,2,1,1,1,9,247.20278782597,426.541455670498,75.2107660161476,1266.27521011177,298.147193281789,2.11850380668653,37389,21.5491559086395,3021,1154,Carthage,-84.4845334373683,39.1984477318065,591
2.8003177643,geometry,-9.8053261757,01010000004D6774380F1F55C0A2E6CD0A659B4340,---,TotalPop,-7.4045887709,5213,---,street_cleaning,-1.2790542603,0,--,APPROVED,2,0,0,27,0,0,1045.63095995121,75.6552384040451,824.176875444269,2020.4737054059,1027.48733624043,2.97333589104163,52396,19.1060809514675,5213,3034,Hartwell,-84.4853039871934,39.2140210633636,592
